ona|Meditace a cvičení mi zachránily život, říká indoložka a lektorka jógy
tec|První GMO maso na talíři. V Kanadě se prodalo 4,5 tuny upravených lososů
ona|Starší sourozenci bývají chytřejší, naznačila německá studie
zpr|Bývalá strážnice v podmínce pronásledovala muže své milé, dostala vězení
zpr|Obětí sesuvů půdy v Sieře Leone už je přes tisíc, další lidé se pohřešují
ona|Ryan Phillippe: Smířil jsem se s tím, že budu s depresí bojovat navždy
tec|Buďte se správnými programy stále na příjmu
tec|Software zdarma: Vymeťte ze systému špehy
zpr|Muži, kteří zastavili hamburského útočníka, za svůj čin dostali cenu
tec|V roce 2015 děsily uživatele úniky dat a nebezpečný internet věcí
ona|Šestičlenná rodina bude na Štědrý den večeřet poprvé pohromadě
zpr|Pražské Staroměstské náměstí na hodinu uzavřel podezřelý kufr
spo|Jsem rád... Jak teplický trenér Šmejkal bavil na tiskové konferenci
spo|V dalším závodu v Cerro Catedral dojela snowboardcrossařka Samková druhá
zpr|Policie odhalila pojízdné výrobny pervitinu, muž a žena ho vařili v autech
spo|Prostě napiš, že se těším. Fuksova mise začíná, z Račic chce dvě medaile
zpr|Jarní prázdniny 2018
spo|V domácí premiéře udeřil z hromady šancí „jen“ Petráň
spo|Ogier ve Finsku po nehodě nenastoupil, za triumfem míří Lappi
zpr|Polsko stvrdilo zákon o soudech, Orbán slibuje pomoc proti „inkvizici“
tec|Rok 2023: Připravte se na laserové zbraně na stíhačkách
tec|Podívejte se, jak Mezinárodní vesmírná stanice letí „kolem Měsíce“
zpr|Rus najel dodávkou plnou benzinu na kino. Nelíbil se mu program
zpr|VIDEO: Čečenský pilot startoval ze silnice, s letadlem najel do dodávky
zpr|Sankce KLDR nikdy nezlomí, režim živí nelegální obchod v cizině i Čína
zpr|Řidiči čtyřkolky horské služby hrozí trest, za smrt lyžaře padlo obvinění
zpr|Senior přišel na služebnu strážníků. Nic neřekl a střelil se do hlavy
spo|Věnujte nám 25 dolarů. Nebo rovnou 50 tisíc, prosí Cannondale fanoušky
ona|České superpotraviny. Jsou levnější a bližší naší chuti i tělu
zpr|Senátoři odhalili své příjmy, figurují v nich dary i dluhy za miliony
ona|OBRAZEM: České hvězdy v letních šatech. Vedou květiny a zářivé barvy
spo|9. DEN MS: Český medailový double v oštěpu i smutné Boltovo loučení
spo|Pětibojaři Dianová a Kuf jsou na MS čtvrtí ve smíšené štafetě
zpr|Auto spadlo z mostu, je to už třetí podobná nehoda na stejném místě
tec|Apple HomeKit přijde již příští měsíc. Chce ovládnout domácnost
spo|ANALÝZA: Fotbalová Sparta si musí dát pozor. Čas totiž není všelék
spo|Nenecháme si doma bít mladé, hlásí Haščák, mstitel Komety
spo|Koukalová má potíže s lýtky. Už tři měsíce netrénuje, jak by měla
zpr|Mužům v západních zemích povážlivě klesá počet spermií, varují vědci
spo|Dobrý los, ale nepodcenit, komentují slávisté soupeře v Lize mistrů
tec|Jak zvýšit výkon diskového úložiště PC
spo|Mrázkova pozice v Detroitu? Kouč: Snad bude chtít dokázat, že na to má
spo|Neporazitelný Froome? Proč je během měsíce najednou úplně jiný
tec|Microsoft se soudí s vládou USA kvůli zákonu o nahlížení do e-mailů
spo|Jablonecký kouč: Potřebujeme tři body, už nemůžeme hledět na krásu
zpr|Olomouc se postavila věžáku Šantovka Tower, brání ochranné památkové pásmo
ona|Ze StarDance vypadl favorit Mareš, Pavlásek vyhazov opět přežil
zpr|VIDEO: Zlodějka žebrala o jídlo, mezitím ukradla mobil za 28 tisíc
tec|Microsoft vydal nástroj na rozpoznávání řeči jako open source
spo|Doma a venku, to je vždy jiná Karviná. Roli hraje i psychika, míní Weber
zpr|Stovky tun slámy zažehl na Prostějovsku nedopalek z ruky opilého kuřáka
zpr|Úsek D11 do Hradce Králové se otevře 21. srpna. Teď tam jezdí cyklisté
zpr|Lékař z chilské sekty Colonia Dignidad půjde na pět let do vězení
spo|Ajax do Evropské ligy neprošel. Na koho narazí Slavia, Plzeň a Zlín
zpr|Plavba z Libye je nejvražednější migrační trasou, potvrdila statistika
tec|Tipy a triky pro Windows 10: Zapněte si off-line mapy a šetřete energii
spo|Recept na sportovní dlouhověkost? Musím poděkovat genům, říká Hudeček
zpr|Cílem KLDR je dosáhnout rovnováhy sil s USA, řekl diktátor Kim Čong-un
spo|Šampion Charme Look se leskl už v paddocku, formu potvrdil v dostihu
zpr|Na modřanské ubytovně byl pobodaný muž, policie hledá pachatele
tec|Bezdrátová sluchátka překonávají v USA v příjmech ta klasická
ona|Poradna: Čtyřletý syn má stále ruku v kalhotách a hraje si s přirozením
zpr|Na Břeclavsku hořel areál pily, škoda bude v milionech korun
zpr|Bylo to sci-fi, říká Čech, kterého Inuité učili přežít pád letadla v Arktidě
ona|VIDEO: V Moskvě otevřeli tréninkovou akademii pro plus size modelky
spo|Růžička postrádá dvě hvězdy, ale uznává: Naši kluci si NHL zasloužili
zpr|Na italské pláži napadli turisty z Polska. Ženu opakovaně znásilnili
spo|V přesilovce pět na tři jsme Växjö měli zlomit, lituje liberecký Bakoš
zpr|Bulhar dostal 10 let za organizování převozu léků na výrobu drog
zpr|Lotyš protestoval proti své vládě. V Liberci řeší, zda ho vydat do vlasti
zpr|VIDEO: V Rusku natočili velkofilm o anexi Krymu, zbraně dodala armáda
zpr|V pražských Komořanech hořela čtyři auta, škoda se blíží milionu
ona|Jarní trendy podle českých návrhářek. Letí bílá, černá, pruhy a krajka
spo|Hradečtí fotbalisté jdou v poháru dál, spasil je gól z konce zápasu
tec|Nikdo nevěděl, jak raketa vypadá. Tak vznikl nesmyslný model Vostoku
zpr|Za zmizením luxusních hodinek je sehraný gang, loupež za miliony řeší soud
ona|Vše o rozjasňování. Vyzkoušejte balzám, pudr i extra zářivý vzhled
zpr|Muži se pobili v domě u pražského letiště, senior je v ohrožení života
spo|Tomáš Hájek, nový šéf plzeňské defenzivy. Zatím dočasně
zpr|O školníky a kuchaře je velká nouze. Na dvouměsíční volno už lidé neslyší
spo|Tah Landou. Jak tým Sky přivítal chaos, nasadil žolíka a změnil hru
spo|Schick začne trénovat se Sampdorií, přestup je ale stále ve hře
zpr|Pět dětí nechodilo do školy, prý nebylo na autobus. Rodiče dostali vězení
ona|Bláznivé kombinézy na domácí lenošení i na hory. Dejte overalu šanci
spo|Lakrosistky děkují gólmanu Čechovi. Jeho figurínu berou i do restaurace
tec|Uvěříte, že obviněný vraždil. Stačí zpomalit záznam, ukázali vědci
zpr|Kamila už má bionickou ruku doma natrvalo. Složily se na ni tisíce čtenářů
tec|Virtuální realita a OLED přitáhly na stánek Technetu davy. Tipnete si?
spo|Eins, zwei, drei. O vítězném hattricku Kittela rozhodlo 0,0003 vteřiny!
ona|Sladké téměř nejím, jsem masová, říká cukrářka Iveta Fabešová
zpr|100 POHLEDŮ: Bezděkovský dvojdomek v Plzni, kde byla radost nakupovat
spo|Softbalisté klíčový duel zvládli, na MS zdolali Brity a míří za postupem
zpr|V řece se topil pes, strážnice svlékla uniformu a skočila pro něj
spo|V malém klubu Na Dolině vyrůstá velký tenisový talent
zpr|Cisterna, jež narazila na D1 do svodidel, způsobila škodu 1,5 milionu
spo|Králem Tour je počtvrté Froome. Štybar v Paříži útočil, slaví Groenewegen
tec|Německo zakázalo automatické používání facebookového tlačítka Like
spo|Kam s Jágrem? Českou legendu lákají do ECHL, Číny i Severního Irska
zpr|Důchodce upoutaný na lůžko vystřelil po své ženě, pak volal sanitku
spo|Hráli jsme parádní hokej, těšilo hradeckého brankáře Sedláčka
tec|Nad Lešany prolítly stíhačky a vojáci svedli bitvu u Zborova
spo|Eliáš zpátky na ledě? Mluvil o návratu domů, Třebíč by ho ráda viděla
tec|Software zdarma: Jak dočasně zablokovat aplikace a zašifrovat data
spo|Zlínský manažer Grygera jednal o Pazderovi, do týmu by chtěl Tecla
spo|Legenda Železný a jeho dva hoši ve finále: Tady hodní moc nevyhrávají
spo|Francie díky Barguilovi slaví. Aruovi se přiblížili Landa s Quintanou
spo|Neodpískávejte sprintery třicátníky. Mohu zase vítězit, věří i Hejnová
spo|Tenisový turnaj Svijany Open ozdobí také Rosol s Pavláskem
tec|Pozor na falešný profil České spořitelny. Nabízí podvodný Servis 24
spo|Koukej, teď to tam spadne, řekl Biolek sudímu. A trefil se
spo|Prokletý double. Nechali jste vyhořet mého syna, zlobí se Quintanův otec
zpr|Nad jižním Madridem se vznášel toxický mrak. Hořel tam sklad šrotu
spo|Bořil: Když zdržovali, chytal jsem nervy. Chtěl jsem do někoho zajet
spo|Platové peklo v NHL. Kluby podepíšou své hvězdy, ale co dál?
ona|Kelly Osbourne: Kvůli borelióze jsem málem umřela, sáhla jsem si na dno
tec|Letošní Nobelovka se zrodila podle 1 600 let starého receptu
ona|Potetovaná modelka se zdeformovaným obličejem dobývá módní svět
spo|Barcelona odmítla Coutinha, Liverpool chtěl přes pět miliard
tec|Představujeme nástupce Humvee: nový, dokonalý džíp pro 21. století
zpr|Se čtyřmi promile usnula za volantem, v autě měla otevřené krabice od vína
ona|Děti neumí bezpečně přejít ulici až do čtrnácti let, varují vědci rodiče
ona|Laboratorní testy vám mohou zachránit život. Na co máte nárok?
tec|Sojuz se připojil k ISS, i když se neotevřel jeden panel
tec|Vědecké olympijské okénko: Proč jsme přišli o ochlupení
zpr|Zdrogovaný cizinec ujížděl v kradené dodávce, zastavil jej obrubník
spo|Šarapovová může hrát na US Open. Od pořadatelů dostala divokou kartu
zpr|Staň se veganem, demonstroval Rus. Soud mu napařil vysokou pokutu
spo|Samková zahájila obhajobu ve Světovém poháru sedmou příčkou
zpr|Mostečan nabídl seniorce pomoc s taškou, cestou do schodů ji okradl
zpr|Opilý cizinec utekl od nehody, z řízení jej usvědčily stopy od pásů
ona|Inkontinenci může vyřešit cvičení, ale někdy pomůže jedině operace
spo|Největší údernou sílu sebral Italům spor o boty. Zaytsev na ME chybí
spo|Kvalita střídá kvalitu, libuje si kouč Šilhavý. Váhá na třech postech
spo|Uvítám praváka, co umí dát góly, říká olomoucký trenér Venera
spo|Táborský kapitán: Je fajn, když vám někdo zatleská a vy ho vidíte
spo|Na Spartu budu nažhavený, slibuje pardubický kapitán Rolinek
spo|Kamaráde, chci být šampion! Danny vypráví o Slavii, tetování i Ronaldovi
tec|Anticena Bludný balvan nově tíží Radu Českého rozhlasu nebo čtení z oka
spo|Další čtyři medaile pro mladé vodní slalomáře, zlato má kanoista Heger
zpr|Útočník z Barcelony byl mezi zabitými teroristy v Cambrils, uvedla policie
ona|Poradna: Syn šikanuje spolužáka. Udělala jsem chybu ve výchově?
spo|Trentin slaví na Vueltě vítězný double, Roche se přiblížil Froomovi
zpr|Konec srpna a první polovina září budou o něco teplejší, než je obvyklé
tec|Vesmírný sliz je originální dárek, který vyrobíte i na poslední chvíli
spo|Učím hokejisty dýchat, říká specialista. Spokojený je Růžička či Sobotka
spo|Zkusím se udržet co nejvýš, sní Navrátil o medaili. Stres zahání v lázních
zpr|Starostové demonstrovali před ministerstvem, chtějí 200 milionů na silnice
zpr|Novorozeně zemřelo v taškách ve skříni. Matka za vraždu dostala 15 let
spo|Tour a volný den: Je libo barbecue na asfaltu u čtyřhvězdičkového hotelu?
spo|Nejšťastnější údiv ze všech. Jak desetibojař nad překážkami pobil svět
ona|OBRAZEM: Česká olympijská kolekce nemá s módou nic společného
spo|Vrba: Plzeň byla úspěšná i beze mě, neberte mě jako spasitele
ona|Proč se ženy mužů dokolečka ptají: Máš mě rád?
spo|S kým na Němce. Vsadit na zkušenost, nebo dát šanci nováčkům?
spo|Nová vizáž brankáře Kašíka. Mr. Zero chytá v masce s Baťou a Čajkou
tec|Nejmenší jaderná zbraň měla zastavit útočící jednotky východního bloku
tec|Aplikace Twitter se dočkala vylepšení a hudba od Googlu je ve Windows 10
spo|Varnsdorf začne bez Fenina. Útočník ještě není připravený
spo|Dostat Spartu do Ligy mistrů, sní Rosický a znovu se pokouší o návrat
spo|Češi jsou jen v jedenácti. Puršl se zranil, Pecháček nominaci odmítl
spo|Už tolik neblázním. Hlava stárne, říkal Maslák po průniku do semifinále
spo|Trápení Železné lady. Kerberová z tenisového trůnu sviští mimo desítku
zpr|Zlínsko oplotit a divočáky vystřílet, radí expert. Veterinář oponuje
spo|My se v Evropě teprve učíme, pronesl zlínský pohárový hrdina Dostál
zpr|První prohra Mayové? Konzervativci pod tlakem posvětili potratový zákon
spo|Plzeň nasázela 10 gólů, Sparta vysoko prohrála. Hradec stále bez bodu
tec|Internetová neutralita z EU může paradoxně vést k omezením
spo|Set hrůzy, pak statečný boj náhradníků. Volejbalisté podlehli Německu
ona|Doma generálem nejsem, říká první česká generálka Lenka Šmerdová
zpr|Namol opilý šofér, který nikdy neměl řidičák, srazil a zranil cyklistku
spo|PSG napodobilo Monako, na úvod ligy vyhrálo. Zatím bez Neymara
zpr|Řidič zůstal po nehodě zaklíněný v hořícím autě, zachránili ho policisté
spo|Oštěpařka Špotáková je v nominaci na nejlepší atletku Evropy
ona|Modelka „oblékla“ malované kalhoty. Lidé si nevšimli, že je polonahá
spo|Bottas přijde kvůli převodovce v Silverstonu o pět míst na startu
tec|Ruský „mimozemský“ signál byl nakonec pozemského původu
zpr|Kvůli technické závadě shořel unikátní favorit s elektrickým pohonem
zpr|Trojice požádala muže o drobné. Vyhověl, přesto jej zkopali a okradli
zpr|Mýdlo na Hradě nebude, porušil bych podmínky akce, tvrdí pořadatel
ona|Čtenářský recept: Jáhlový fresh burger
tec|Správce hesel LastPass byl napaden. Firma doporučuje změnit si heslo
tec|Fotbalistům již simulování neprojde. Umělá inteligence pohlídá fauly
tec|Rusko chce s novou lodí letět až na Měsíc. Už shání posádku
zpr|Na zastávce v Brně se srazily tramvaje, jedna cestující si poranila hlavu
zpr|Most u pardubické nemocnice čeká provizorní oprava pomocí lan a sítí
spo|Předseda olympijského výboru Kejval je mezi nominovanými do MOV
ona|Povídali jsme si s vámi v Kavárničce
zpr|Šéf Senátu Štěch ve středu vyhlásí termín prezidentských voleb
ona|Jak dlouho budete žít? Podívejte se na svou chůzi, rodiče a konto
zpr|Richard Krajčo
ona|Mám Sjögrenův syndrom. Nemoc, která ničí mé tělo a nejde vyléčit
zpr|Na festival Colours šly desetitisíce lidí, kritizovali dlouhé odbavení
ona|Kilometry s medvědem pomáhají, přijďte je zdolat i vy
ona|Příběh Martiny: Po dvaceti letech odešel od ženy, ale mně už je to jedno
zpr|Trump hájil své ostré tweety. Je to prezidentské v moderní době, napsal
spo|Kvitová v Cincinnati vydřela postup, Siniaková a Veselý končí
spo|Atletka Vrzalová se stále zlepšuje, bojuje o limit na mistrovství světa
spo|Výhru AS Řím zařídil Kolarov, Češi se z výhry v italské lize neradovali
zpr|TÝDEN OBRAZEM: Pochodující sochy, ohrožené želvy a extrémní skoky
spo|Uvidíme, uvidíme, uvidíme, odpovídal (ne)rozehraný brněnský Erat
tec|Nenechte na sebe tablet řvát nebo si střihněte video
zpr|Mladí cizinci zkopali a okradli muže, vypátrali je psovodi
zpr|Pásové obrněnce pro českou armádu ukážou výrobci široké veřejnosti
spo|Podruhé 0:0. Změn je hodně, vysvětluje zlínský trenér Páník
spo|Ben Chaim jako lákadlo. V Izraeli mají zájem vysílat zápasy Sparty
ona|Výpověď a žádost o rozvod v jeden týden mě nakoply, říká koučka
spo|Češi se v žebříčku FIFA propadli na nejhorší umístění v historii
zpr|Íránkám chybí vitamín D kvůli hidžábům, do ženských parků mohou bez nich
spo|Když nerozhodnou ani tisíciny. Češky slaví postup po kuriózní situaci
zpr|Soud osvobodil dva policisty obžalované ze smrti zadrženého muže
zpr|Mladík podle žaloby znásilnil chlapce, po dalších chtěl nahé fotky a prádlo
ona|Čtyři rady, jak pomoci sourozencům k vytvoření pevného pouta
zpr|KOMENTÁŘ: Blízký východ se stal za Trumpa bojištěm nové studené války
zpr|Nová léčba žloutenky C je úspěšná. Vyléčíme přes 90 procent, tvrdí IKEM
spo|Prolog Finské rallye zvládl nejrychleji Estonec Tänak
spo|Olomoucký záložník Houska: Z týmu cítím sílu jako už dlouho ne
spo|Ideální scénář pro Sekanovou: český rekord na mistrovství světa
zpr|Matka dala synovi domácí vězení, mladík na ni zavolal strážníky
spo|Vybučený král Gatlin: I Usain mi říkal, že jsem si tohle nezasloužil
tec|Před 100 lety vyslovil slavný generál poprvé termín apartheid
tec|Vyznejte se v nových realitách, s kterými se budete stále častěji potkávat 
zpr|Islám, náboženství míru. Charlie Hebdo provokuje obálkou s oběťmi útoků
zpr|VIDEO: Indická dívka na trhu odmítla stalkera, mečem jí usekl ruku
zpr|Školy patří přes léto dělníkům, Pardubice dají za opravy 90 milionů
spo|Bezproblémový start. Juventus i Neapol na úvody ligy daly tři góly
zpr|Zdrogovaný šestnáctiletý mladík se řítil Brnem, auto sebral rodičům
tec|Místo slavné vojenské události prozradil až roztroušený trus
spo|Slovenský bek Frolo: Jsem poloviční Valach. Znovu oblékne vsetínský dres
zpr|Skenování obličejů i značek. Na bezpečnost letišť má jít půl miliardy
spo|Kolomý ztratil vedení v Rallye Hedvábná stezka, uvízl v močálu
tec|Izraelská armáda bude zase o krok napřed, přichází zásobovací dron
zpr|Po vlecích a obchodu provozuje Strážné i hospodu, starosta občas čepuje
spo|Nominace na domácí MS kanoistů: medailové naděje, mladá krev či veterán
spo|Fotbalisté a fanoušci Sparty už vědí, jak vypadá bělehradské peklo
spo|Třinec v Lize mistrů dál válí. Výhru zařídil hattrickem střelec Růžička
spo|Čeští házenkářští vicemistři vyzvou v Plzni nováčka norské ligy
zpr|Odvolací soud zpřísnil trest matce, která třesením ohrozila život mimina
ona|Konturování jde do extrému. Bronzerem se upravuje dekolt i zadek
zpr|Asad páchal válečné zločiny, důkazů je dost, tvrdí končící Del Ponteová
spo|Hektický týden Havla: přestup do Plzně a kapitánská páska v přípravě
zpr|Z úniků tajných informací v USA byli obviněni čtyři lidé
zpr|Pokuta za zveřejnění fotky zloděje kola platí, rozhodl Ústavní soud
spo|Jak pevný je trůn Karolíny Plíškové? Ukáže se na betonech
spo|České tenistky kralují žebříčkům. Plíšková ve dvouhře, Šafářová v deblu
spo|Basketbalisté v Polsku znovu prohráli, ale další debakl už nedopustili
tec|Tipy a triky pro Windows 8.1: Zapomeňte na WMC. Je tu všestranný Kodi
spo|Třináctku českých bikerů povede na MS Kulhavý, Nash v nominaci chybí
zpr|Bývalý jihočeský hejtman Zimola začne po dvaceti letech opět učit
spo|I druhý zápas sezony olomoučtí fotbalisté vyhráli. A hráli výborně
spo|Slovák, jenž stvořil Lakers a zavrhl Hollywood, zemřel ve 101 letech
zpr|Itálie žádá EU o pomoc, ke břehům dorazilo za tři dny 10 tisíc migrantů
spo|K Satoranskému se přidal Hruban a basketbalisté začali ME vítězně
zpr|VIDEO: Na tanečním festivalu s 22 tisíci návštěvníky vzplálo pódium
ona|Měl jsem strach, že mi podřežeš děti, křičel Jarda ve Výměně manželek
spo|Lídr Komety zmešká start. Zatím dělám krasobruslení, říká Čermák
ona|Žena porodila vlastní vnouče. Její dcera dítě nemohla sama donosit
spo|Johnson slaví turnajový titul, jednička vyzrála v rozstřelu na Spiethe
tec|OBRAZEM: Google představil nové Chromecasty, rodinné předplatné i tablet
zpr|Spaliny z karmy se neprotlačily komínem, v nemocnici je žena a dvě děti
spo|Náhoda? Ani náhodou! vzpomíná kouč Soukup na světové stříbro s dvacítkou
zpr|Policie odmítá měřit diesely bez filtrů, podle kritiků se jen vymlouvá
tec|Na nádražích a letištích kamerám neuniknete. Málokdo tuší, co vše umí
spo|Veselý a Krejčíková jsou ve čtvrtfinále, dvě Češky své duely skrečovaly
spo|Sympatické výkony, ale Karvinští stále nestřílejí góly. A nebodují
zpr|VIDEO: Řidič trefil sloup před služebnou strážníků, nadýchal dvě promile
spo|Wawrinku dál trápí koleno a titul na US Open neobhájí. Sezonu ukončil
spo|Federer si popatnácté zahraje prestižní Turnaj mistrů
ona|Příběh Jarky: Kamarádka neustále loví chlapy a já jí musím asistovat
spo|OBRAZEM: Fackovaná, sprcha šampaňského. A mezitím triatlon
zpr|Mladík pálil rajčaty na autobus, jehož řidič ho odmítl svézt s bicyklem
zpr|Dobyli jsme už polovinu Rakky, hlásí arabsko-kurdská aliance
ona|Příběh Pavla: Manželka je po odchodu dětí z domu jako bez života
ona|VIDEO: Žena bez nohou a s deformovanýma rukama má panenky namísto dětí
ona|Když nejsi šťastná, tak se opij a budeš. Hvězdy prozradily rady maminek
zpr|Duku smazané kříže popudily. Barbarský čin, napsal řeckému velvyslanci
spo|Ewan přespurtoval Sagana, ten dál hájí v Polsku žlutý trikot lídra
spo|Zlín zahájí cestu za obhajobou v Písku, Slavia jde v poháru na Třinec
zpr|V Kanadě odsoudili dva vůdce sekty za polygamii, jeden z nich měl 24 žen
spo|Fotbalisté Mexika slaví postup na světový šampionát v Rusku
spo|Češi před duely pravdy. Snad i po nich budeme mít naději, říká Jarolím
zpr|Většinu lidí čeká změna TV či set-top boxu, prošla druhá vlna digitalizace
zpr|V Kolumbii se potopila čtyřpatrová výletní loď, utonulo nejméně 9 lidí
zpr|Absolventi medicíny nemohou nastoupit do ordinací, stát hledá nápravu
zpr|Schwarzenberské panství nechce lidi v oboře, vymlouvá se na africký mor
spo|Nosková bojovala na Izoardu: Tady se hlavně nesmíte zlomit v hlavě
zpr|Nadprůměrně teplé léto končí, příští týden bude deštivý
tec|HP vylepšilo počítač se skenováním reálných věcí a speciální podložkou
ona|Léta si vytrhávala vlasy, díky léčbě za šedesát tisíc je má konečně zpět
tec|Aplikaci na nejlepší selfie od Microsoftu si stáhlo už půl milionu lidí
zpr|Z české přírody mizí motýli. Ničí je mírné zimy, hnojiva i direktivy
tec|Složte si na tabletu nekonečnou fotku
tec|Tisíce lidí v Česku zůstaly bez internetu. Mohl za to virus Motherfucker
spo|Boleslav v Evropě paběrkuje. Čekání na úspěch pokračuje
spo|Navara spadl po čtvrtém dnu bleskového šachu na poslední místo
tec|Aplikace vám pomůže udělat si pořádek v tabletu. Jiná pošle fax
zpr|Divočáky budeme chytat celé září, pak dojde na hromadný lov, plánuje Čunek
zpr|Řidič kamionu vysypal dřevo na kruhovém objezdu, sám skončil v nemocnici
tec|Samsung patrně prodá svou počítačovou divizi Lenovu a bude se dělit
zpr|Od ničivých povodní uplynulo 20 let, Česko stále nemá vyřešenou ochranu
spo|MOnstrózní! Po nejtěžší výhře ze všech se Londýn topil ve farahománii
zpr|Policie prohledala ubytovnu útočníka z Hamburku, Německo měl opustit
tec|Twitter zavede inteligentní filtrování příspěvků ve stylu Facebooku
ona|Děti se učí sedm cizích jazyků, pochlubila se Angelina Jolie
zpr|V Egyptě odhalili obchod s lidskými orgány. Dárci byli chudí a uprchlíci
zpr|Sousoší Géniů se vrací do Národního muzea, vystavena bude kopie i originál
ona|V nepovedeném manželství jsem zestárla o 20 let, říká Andersonová
ona|VIDEO: Co vás čeká při operaci slepého střeva
spo|Náskok nic neznamená, liga se rozjíždí, říká plzeňský trenér Vrba
spo|Juventus přece jen koupil českého fotbalistu, ze Sparty získal Pennera
tec|Univerzita chystá stavbu nejhlubšího bazénu. Uhodnete jak hlubokého?
tec|Symantec koupil firmu na ochranu před krádeží identity za 60 miliard
spo|Kabina? Na zimák jdeme hrát, ne se kochat, má jasno jihlavský Suchánek
tec|Obchod s aplikacemi Windows 10 roste. Vyzkoušejte třeba 3D návrh
ona|Řekli jí, že nemůže otěhotnět. Přirozeně pak počala trojčata
spo|Laj, laj, lajdák, zpívá se na českém čtyřkajaku. Přinese pohoda medaili?
spo|ANALÝZA: Fotbalisté Olomouce jsou semknutí. Na první ligu už mají
spo|Šéf plzeňské obrany Hájek: Věřím, že si navzájem pomůžeme
tec|Izraelští vojáci získají malé drony zabijáky
zpr|Z Liberce do Prahy přímým vlakem, slibují sociální demokraté i Starostové
spo|Když o vás do cíle nikdo neví. Jak Roche zmizel a zaskočil Frooma
tec|Facebook bude vkládat reklamu i do živých video přenosů
zpr|GLOSA: Nechceme mozky, chceme prsa, vzkázal Temelín středoškolačkám
spo|Carreňo titul ve Winston-Salemu neobhájí, prohrál hned první utkání
zpr|Ruský most na okupovaný Krym uzavře Azovské moře, bojí se Ukrajina
ona|Princ Harry se na synovce či neteř těší, i když se mu trůn opět vzdálí
zpr|Syna zabitého lva Cecila potkal stejný osud. Zabil ho lovec trofejí
zpr|V Chorvatsku zuří nové požáry, u Dubrovníku odpálily miny z války
ona|Chrissy Teigenová trpěla poporodními depresemi, přesto chce další dítě
tec|Google slaví v Česku 10 let. Díky unikátnímu postavení máme Street View
spo|Teplický ligový rozjezd? Ani dobrý, ani špatný, přemítá Fillo
spo|Vyhrávat. Jiná cesta není, říká karlovarský Beránek o první lize
tec|Chystá se záchranný let na jižní pól. V úplné tmě a mrazu kolem -70 °C
zpr|Automatů ubylo, ale hráčů ne. Příjmy z hazardu Ostravě téměř neklesly
zpr|Národní fronta chřadne. Moc se hádá a je málo vpravo, vadí Francouzům
zpr|Překupníci ve zdravotnictví: systém se točí kolem jediného muže
spo|Od moře rovnou na sníh. Do olympiády to uteče, tuší šampionka Ledecká
zpr|Ztraceného seniora našli v noci pod Sněžkou, po těle měl zhmožděniny
zpr|Šéf Národní demokracie Bartoš neuspěl s návrhem, aby soud četl jeho knihy
zpr|Nová silnice na sídliště v Budějovicích bude v noci zavřená. Řidiči láteří
zpr|Jednotný trh i celní unie. Labouristé ordinují Británii opatrný brexit
ona|Prostě už nejím jako prase, říká zpěvák Smith, který zhubl 19 kilo
zpr|Virus klíšťové encefalitidy dobývá nové oblasti, šíří se i do hor
zpr|Lidl vymazal kříže z řeckých kostelů. Hájíme náboženskou neutralitu, tvrdí
zpr|ANALÝZA: Islámský stát je zdánlivě mrtev, jeho duch však kráčí dál
zpr|Rušíte mě ve spánku, odjeďte, žádal bezdomovec ženu. Ta po něm vystřelila
ona|Pět způsobů, jak zastavit černé myšlenky a dostat je z hlavy
spo|Zahajovací zápas, a hned jde o všechno. Je tady derby se Slovenskem
tec|Komunikátor s asistentkou Google Allo funguje konečně i v počítači
ona|Vyhrazujete dětem čas na tablet? Lepší je nepravidelnost, říká kyberexpertka
spo|Olomouc pustila bratry Ševčíky. Oba už patří druholigovému Sokolovu
ona|Pervitin místo diety, podřezané žíly a deprese. Bojuju, říká Veronika
zpr|U Lubů narazil mladý řidič do betonového mostku, nehodu nepřežil
spo|Kulhavý a další top bikeři se chystají na tradičního Manitoua
tec|Microsoft zkrátil čas, kdy jste si mohli rozmyslet přechod na Windows 10
ona|Vyhoďte vše, co vám nedělá radost. Japonka razí úklidový minimalismus
zpr|Barbuda, Svatý Martin, Portoriko. Irma ničila ostrovy a auta létala vzduchem
zpr|Mladík nabral na kapotu muže, který jej napomenul za hlasitou noční jízdu
spo|Zůstalo jen u slov v kabině, fotbalisty Jihlavy dorazil druhý gól
spo|Olomoucký kouč Jílek trefil sestavu i s debutanty: Zvládli to na jedničku
zpr|Soud potrestal tři muže za přepadení seniora, tragičtější část vrátil
zpr|V KLDR popravují i na školách, k trestu smrti stačí třeba jen ukrást rýži
spo|Justin Thomas popáté. Američan míří mezi nejlepší golfisty světa
tec|Kam dojedete vlakem za tři hodiny a kam se dostanou jen nadšenci
spo|Slavia pouští Van Kessela. Drahá posila jde do třetí ligy v Anglii
tec|Co zničilo první ponorku, která potopila nepřítele? Její vlastní zbraň
zpr|V Duisburgu postavili největší hrad z písku, měří skoro sedmnáct metrů
tec|„Blaho“ zná díky Microsoftu celý svět. „Měl jsem si říct víc,“ ví fotograf
spo|Já byl tak nervózní! I Maestra Federera pohltil Wimbledon
zpr|Byla to vražda, řekla policie o nálezu těla v kukuřici. Hledá svědka
zpr|KLDR: Odpálení rakety bylo odvetou za manévry na jihu a japonskou okupaci
